       12406   12406.0000       12406.0000       5.75673813E-03   342.336639       21.4204426       54.2618446       1.40129846E-45
       12407   12407.0000       12407.0000       4.42005839E-04   342.757233       93.9740143       54.2430420       1.40129846E-45
       12408   12408.0000       12408.0000       6.21076254E-03   343.131042       15.4192743       54.2243271       1.40129846E-45
       12409   12409.0000       12409.0000       7.39857787E-03   343.551605     -0.633537769       54.1883583       1.40129846E-45
       12410   12410.0000       12410.0000      -1.71785485E-02   343.925446       333.404175       54.1621475       1.40129846E-45
       12411   12411.0000       12411.0000      -5.28506078E-02   344.252533       817.396545       54.1435776       1.40129846E-45
       12412   12412.0000       12412.0000      -5.52504733E-02   344.532928       849.362183       54.1174850       1.40129846E-45
       12413   12413.0000       12413.0000      -5.50243519E-02   344.766541       845.789551       54.0817642       1.40129846E-45
       12414   12414.0000       12414.0000      -5.91015778E-02   344.906738       900.725952       54.0633507       1.40129846E-45
       12415   12415.0000       12415.0000      -5.98756298E-02   345.000214       910.993164       54.0450287       1.40129846E-45
       12416   12416.0000       12416.0000      -5.68809845E-02   345.187134       870.014587       54.0191917       1.40129846E-45
       12417   12417.0000       12417.0000      -5.16146794E-02   345.607697       797.872864       53.9836922       1.40129846E-45
       12418   12418.0000       12418.0000      -5.86244129E-02   346.121704       891.473083       53.9655151       1.40129846E-45
       12419   12419.0000       12419.0000      -5.33645302E-02   346.869354       818.907959       53.9398689       1.40129846E-45
       12420   12420.0000       12420.0000      -6.54961094E-02   347.617035       980.442322       53.9120522       1.40129846E-45
       12421   12421.0000       12421.0000      -4.44803126E-02   348.504883       696.410767       53.8865166       1.40129846E-45
       12422   12422.0000       12422.0000       2.13785879E-02   349.346008      -185.962921       53.8685913       1.40129846E-45
       12423   12423.0000       12423.0000       7.59050855E-03   350.374023      -1.23378038       53.8334122       1.40129846E-45
       12424   12424.0000       12424.0000       4.61590569E-03   351.121704       38.5692596       53.8155746       1.40129846E-45
